,sma_f,sma_s,rsi,sma_r,macd,macdSignal,macdHist,stoch_k,stoch_d,sma_test,macd_test,stoch_over_bought,stoch_over_sold,rsi_over_bought,rsi_over_sold,price,high,low,next_10_high,next_10_low,next_50_high,next_50_low,next_100_high,next_100_low
2018-01-14 15:15:00+00:00,13423.664347103993,13429.383771689001,25.18420236641828,28.631764177335867,-48.09798609921381,-37.82396040373617,-10.27402569547764,21.843055927548672,21.8178572456341,0,0,0,0,0,0,13251.0,13287.0,13251.0,13194.0,13137.0,13060.0,12952.0,13355.0,13279.0
2018-01-14 15:16:00+00:00,13420.924347103992,13428.193771689,24.372879278634883,27.670821594685012,-50.67587327807814,-40.39434297860457,-10.281530299473573,23.03953451898525,22.597248151702544,0,0,0,0,0,0,13243.0,13252.0,13223.0,13170.0,13133.0,13051.0,13030.0,13340.0,13269.7997325
2018-01-14 15:17:00+00:00,13417.824347103993,13426.603771689,23.555647284835047,26.94690895001576,-52.75625926404973,-42.866726235693605,-9.889533028356126,23.87987065343903,22.920820366658177,0,0,0,0,0,0,13235.0,13283.0,13228.0,13133.0,13051.0,13050.0,13030.0,13314.0,13291.0
2018-01-14 15:18:00+00:00,13414.124347103992,13425.123771689001,21.78563625488564,26.1339460404052,-55.220877808453224,-45.33755655024553,-9.883321258207694,23.361355432133045,23.426920201519636,0,0,0,0,0,0,13217.0,13237.0,13200.0,13116.0,13078.0,13099.0,13041.0,13322.0,13308.0
2018-01-14 15:19:00+00:00,13410.479793579992,13423.481494927,21.008554915183012,24.937369887669515,-57.17888784286151,-47.70582280876873,-9.473065034092784,24.08157906103287,23.774268382202177,0,0,0,0,0,0,13208.7723238,13238.0,13204.0,13084.0,13050.0,13104.0,13063.0,13312.0,13266.0
2018-01-14 15:20:00+00:00,13407.819793579993,13422.291494927002,32.70496702758797,25.10584523942031,-55.09160087559758,-49.1829784221345,-5.908622453463082,27.25902097153201,24.900651821566502,0,0,0,0,0,0,13246.0,13250.0,13208.0,13064.0,13001.0,13133.0,13088.0,13286.0,13262.0
2018-01-14 15:21:00+00:00,13404.299793579992,13421.041494927002,32.42716821914278,25.26709197092452,-52.987981731723266,-49.94397908405225,-3.0440026476710145,31.045595842444232,27.462065291670232,0,0,0,0,0,0,13244.0,13278.0,13244.0,13021.0,13002.0,13134.0,13120.0,13273.0,13261.0
2018-01-14 15:22:00+00:00,13399.599793579993,13419.261494927001,27.842734142943883,25.40338052465392,-53.6077903029709,-50.676741327835984,-2.931048975134914,29.98250623186859,29.429041015282138,0,0,0,0,0,0,13208.0,13253.0,13208.0,13042.0,12955.0,13126.0,13103.0,13270.0,13260.0
2018-01-14 15:23:00+00:00,13393.679793579993,13417.351494927001,25.277085777190468,25.773386247950018,-55.39701023425732,-51.62079510912025,-3.776215125137071,29.711617902321045,30.246573325545153,0,0,0,0,0,0,13184.0,13212.0,13174.0,12974.0,12887.0,13120.0,13102.5846328,13261.0,13260.0
2018-01-14 15:24:00+00:00,13387.979793579992,13415.541494927002,28.527869728238247,26.476146748634026,-55.29002288430456,-52.35464066415712,-2.9353822201474458,30.786460420271794,30.160194851487674,0,0,0,0,0,0,13195.0,13195.0,13137.0,12964.0,12898.0,13118.0,13101.0,13271.0,13244.0
2018-01-14 15:25:00+00:00,13381.959793579992,13413.271494927001,25.782554282796326,26.714306938612715,-56.57041714990555,-53.1977959613068,-3.3726211885987496,30.2720934026462,30.256723908413544,0,0,0,0,0,0,13170.0,13194.0,13137.0,12945.0,12886.0,13148.0,13113.0,13293.0,13244.0
2018-01-14 15:26:00+00:00,13375.499793579993,13410.531494927001,22.353907414892603,26.652968424325703,-59.88046488335385,-54.534329745716214,-5.3461351376376385,27.057807688360487,29.372120503760026,0,0,0,0,0,0,13133.0,13170.0,13133.0,12957.0,12874.3421245,13144.0,13109.0,13300.0,13278.0
2018-01-14 15:27:00+00:00,13368.199793579994,13407.281494927001,18.851498217649123,26.21178037000532,-65.62046849350918,-56.75155749527481,-8.86891099823437,21.423380004243363,26.25109369841722,0,0,0,0,0,0,13085.0,13133.0,13051.0,13000.0,12940.0,13141.0,13101.0,13300.0,13252.0
2018-01-14 15:28:00+00:00,13360.599793579993,13403.741494927,18.462104150885597,25.159334496779596,-69.84844319100011,-59.37093463441987,-10.477508556580247,20.604476685340046,23.028554792648503,0,0,0,0,0,0,13079.0,13116.0,13078.0,13089.0,12984.0,13136.0,13108.0,13311.0,13288.0
2018-01-14 15:29:00+00:00,13351.879793579992,13399.631494927002,16.669823967001427,24.320442201885836,-74.67835563842345,-62.43241883522059,-12.245936803202866,20.604476685340046,20.877444458308357,0,0,0,0,0,0,13050.0,13084.0,13050.0,13091.0,13038.0,13147.0,13126.0,13337.0,13294.0
2018-01-14 15:30:00+00:00,13342.459793579992,13394.621494927002,14.167220091395007,23.585976716884282,-81.52027159422869,-66.24998938702221,-15.270282207206478,19.203916461250408,20.137623277310706,0,0,0,0,0,0,13001.0,13064.0,13001.0,13060.0,13016.0,13148.0,13124.0,13329.0,13304.0
2018-01-14 15:31:00+00:00,13333.599793579993,13389.721494927002,19.480707414290038,23.259831925927962,-84.35629951864394,-69.87125141334656,-14.48504810529738,19.44583140904771,19.75140818521326,0,0,0,1,0,1,13021.0,13021.0,13002.0,13025.0,12966.0,13192.0,13148.0,13307.0,13270.0
2018-01-14 15:32:00+00:00,13323.239793579993,13384.291494927002,16.69773596015847,22.80263783761619,-89.60553735664689,-73.81810860200662,-15.787428754640274,19.184251994673264,19.277999954991,0,0,0,0,0,0,12971.0,13042.0,12955.0,12986.0,12950.0,13249.0,13182.0,13271.0,13260.0
2018-01-14 15:33:00+00:00,13311.819793579993,13378.361494927001,14.51005561870403,22.317599128537417,-96.60587426839811,-78.37566173528492,-18.23021253311319,19.733063898768364,19.45438243416365,0,0,0,1,0,0,12922.0,12974.0,12887.0,13073.0,12963.0,13254.0,13218.5367092,13265.0,13247.0
2018-01-14 15:34:00+00:00,13300.119793579994,13372.011494927001,14.064569668160026,21.85466677873588,-101.86703994833442,-83.07393737789482,-18.7931025704396,16.742894990690534,18.55340362804459,0,0,0,0,0,0,12911.0,12964.0,12898.0,13081.0,13012.0,13221.0,13176.0,13265.0,13241.0
2018-01-14 15:35:00+00:00,13288.439793579993,13365.631494927002,13.081562757763262,20.546439827414236,-106.82245989759213,-87.82364188183428,-18.99881801575785,12.956320119778312,16.477426336412943,0,0,0,0,0,0,12886.0,12945.0,12886.0,13082.0,13060.0,13227.0,13187.0,13260.0,13230.0
2018-01-14 15:36:00+00:00,13278.199793579994,13360.181494927001,28.389301908109015,20.277248740011984,-103.82374379062821,-91.02366226359307,-12.800081527035147,15.745256294810458,15.14815713509364,0,0,0,1,0,0,12957.0,12957.0,12874.3421245,13088.0,13061.0,13222.0,13200.0,13234.0,13198.0
2018-01-14 15:37:00+00:00,13268.879793579992,13355.101494927001,35.76747635720486,20.805564887629384,-96.86094634168876,-92.1911190792122,-4.669827262476559,22.201300250854413,16.967625555148267,0,0,0,0,0,0,13000.0,13000.0,12940.0,13068.0,13035.0,13227.0,13203.0,13246.0,13191.0
2018-01-14 15:38:00+00:00,13261.399793579993,13350.851494927001,46.41443933794468,22.214721791679665,-84.15948456440856,-90.58479217625147,6.425307611842911,26.006654334995385,21.317736960220625,0,1,0,0,0,0,13077.0,13089.0,12984.0,13037.0,13018.0,13243.0,13220.0,13250.0,13245.0
2018-01-14 15:39:00+00:00,13253.219793579992,13346.550921855001,44.357770254308306,23.27004849341767,-74.84455599742978,-87.43674494048713,12.592188943057351,30.35685435309245,26.18826964631462,0,1,0,0,0,0,13057.0,13091.0,13038.0,13056.0,13023.0,13243.0,13223.0,13255.0,13249.0
2018-01-14 15:40:00+00:00,13243.779793579994,13341.970921855002,40.40513767264372,24.244887386074158,-69.96426089797387,-83.94224813198448,13.977987234010612,35.0270836975002,30.463530795196547,0,1,0,0,0,0,13016.0,13060.0,13016.0,13060.0,13038.0,13243.0,13222.0,13255.0,13246.0
2018-01-14 15:41:00+00:00,13233.799793579992,13336.870921855001,36.324243088358145,25.17624309763853,-69.17241418588856,-80.9882813427653,11.815867156876749,34.84315755001846,33.409031866870905,0,1,0,0,0,0,12968.0,13025.0,12966.0,13168.0,13051.0,13230.0,13187.0,13303.0,13253.0
2018-01-14 15:42:00+00:00,13223.419793579993,13331.750921855,36.16036344351774,26.33016744602977,-67.92327600193676,-78.37528027459959,10.452004272662833,34.26480564187931,34.71168229646653,0,1,0,0,0,0,12966.0,12986.0,12950.0,13167.273686,13138.0,13220.0,13170.0,13291.0,13266.0
2018-01-14 15:43:00+00:00,13213.969825509994,13326.960921855001,43.19785721797248,27.97921765050223,-62.1021759888481,-75.12065941744929,13.018483428601186,37.65892924876888,35.58896414688942,0,1,0,0,0,0,13017.0,13073.0,12963.0,13161.0,13150.0,13247.0,13209.0,13291.0,13286.0
2018-01-14 15:44:00+00:00,13205.529825509993,13322.720921855002,49.11976008740023,30.14254672519548,-52.845164001511876,-70.66556033426181,17.820396332749937,44.03842761300007,38.65405416788328,0,1,0,0,0,0,13067.0,13081.0,13012.0,13157.0,13114.0,13237.0,13209.0,13287.0,13278.0
2018-01-14 15:45:00+00:00,13197.315446475994,13318.770921855,50.56289722627029,32.56892520085383,-43.953258153866045,-65.32309989818266,21.369841744316616,49.99080856538102,43.89605514238386,0,1,0,0,0,0,13080.0,13082.0,13060.0,13152.0,13113.0,13217.0,13186.802456700001,13304.0,13285.0
2018-01-14 15:46:00+00:00,13188.975446475994,13314.90989679,49.17634175687106,34.548634157025894,-37.443038379740756,-59.74708759449428,22.304049214753526,55.388619863813446,49.80595201406538,0,1,0,0,0,0,13068.0,13088.0,13061.0,13130.0,13105.0,13233.0,13206.0,13320.0,13294.0
2018-01-14 15:47:00+00:00,13180.095446475993,13310.72989679,45.482588761529634,36.467624343783974,-34.54821618201095,-54.707313311997616,20.15909712998667,58.23387004510424,54.53776615810011,0,1,0,0,0,0,13035.0,13068.0,13035.0,13137.0,13105.0,13233.0,13206.0,13325.0,13306.0
2018-01-14 15:48:00+00:00,13171.155446475994,13306.429896790001,44.18296257159614,38.44581814064345,-32.843746184564225,-50.33459988651094,17.490853701946712,58.299181629149096,57.3072238460228,0,1,0,0,0,0,13023.0,13037.0,13018.0,13143.0,13117.0,13231.0,13208.0,13312.0,13295.0
2018-01-14 15:49:00+00:00,13162.575446475994,13302.189896790002,46.25044968106022,40.5915434748368,-29.93746631551403,-46.25517317231156,16.31770685679753,60.33999795567971,58.95768320997823,0,1,0,0,0,0,13038.0,13056.0,13023.0,13123.0,13070.0,13230.0,13200.0,13319.0,13295.0
2018-01-14 15:50:00+00:00,13154.335446475994,13298.119896790002,48.04653643896827,42.922541720250464,-26.282261673773974,-42.26059087260404,15.978329198830068,60.18580798682234,59.60832919055093,0,1,0,0,0,0,13051.0,13060.0,13038.0,13080.0,13022.0,13227.0,13207.0,13311.0,13302.0
2018-01-14 15:51:00+00:00,13149.075446475994,13295.22989679,60.756568459459345,45.080359490340484,-13.78565106644237,-36.565602911371705,22.779951844929336,60.18580798682234,60.237204643108676,0,1,0,0,0,0,13168.0,13168.0,13051.0,13066.0,13031.0,13224.0,13176.0,13306.0,13283.0
2018-01-14 15:52:00+00:00,13144.015446475993,13292.14989679,59.54971876524324,46.665842317543046,-4.5557065613647865,-30.16362364137032,25.607917080005535,60.15654306174925,60.17605301179852,0,1,0,0,0,0,13159.0,13167.273686,13138.0,13059.0,13029.0,13185.0,13143.0,13317.0,13283.0
2018-01-14 15:53:00+00:00,13138.935446475993,13289.369896790002,59.1281025368455,47.51341986413643,2.488332085762522,-23.63323249594375,26.121564581706274,60.68633465878687,60.3428952357867,0,1,0,0,0,0,13156.0,13161.0,13150.0,13040.0,12974.0,13180.0,13150.0,13326.0,13306.0
2018-01-14 15:54:00+00:00,13133.175446475994,13286.64989679,55.99706019265949,48.28937252669318,6.223822967862361,-17.66182140318253,23.88564437104489,61.290830589104395,60.71123610321405,0,1,0,0,0,0,13134.0,13157.0,13114.0,12984.0,12946.0,13179.0,13125.0,13320.0,13300.0
2018-01-14 15:55:00+00:00,13128.015446475993,13283.769896790001,54.17160142455706,49.207136776820725,8.04252581887522,-12.52095195877098,20.5634777776462,64.23983155135038,62.07233226641443,0,1,0,0,0,0,13121.0,13152.0,13113.0,13060.0,12952.0,13172.0,13145.0,13328.0,13289.0
2018-01-14 15:56:00+00:00,13122.715446475993,13280.709896790002,53.0260169355777,50.32058836663536,8.737606105922168,-8.26924034583235,17.00684645175452,64.346902966912,63.292521702456135,0,1,0,0,0,0,13113.0,13130.0,13105.0,13051.0,13030.0,13186.0,13167.0,13304.0,13289.0
2018-01-14 15:57:00+00:00,13118.195446475993,13277.919896790001,54.57769134198195,51.54841022653297,10.139875776902045,-4.58741712128547,14.727292898187514,63.503799768185694,64.03017809548324,0,1,0,0,0,0,13125.0,13137.0,13105.0,13050.0,13030.0,13206.0,13178.0,13293.0,13251.0
2018-01-14 15:58:00+00:00,13114.695446475993,13275.21989679,53.938100427029866,52.26442644047014,10.803877647022091,-1.5091581676239576,12.31303581464605,59.3221036017567,62.39093544561868,0,1,0,0,0,0,13121.0,13143.0,13117.0,13099.0,13041.0,13213.0,13197.0,13287.0,13240.0
2018-01-14 15:59:00+00:00,13110.875446475993,13272.029896790002,48.299676058060456,52.209754171847486,8.24941896809105,0.4425572595190441,7.806861708572005,53.50698376224663,58.77762904406356,0,1,0,0,0,0,13084.0,13123.0,13070.0,13104.0,13063.0,13225.0,13204.0,13283.0,13250.0
2018-01-14 16:00:00+00:00,13106.035446475993,13268.599896790001,43.176311954779955,51.71731515374813,3.0429408695763414,0.9626339815305035,2.080306888045838,48.757056482675075,53.86204794889335,0,1,0,0,0,0,13045.0,13080.0,13022.0,13133.0,13088.0,13215.0,13209.0,13298.0,13254.0
2018-01-14 16:01:00+00:00,13101.395446475994,13265.329896790001,45.26067733373029,51.45627085887209,-0.03384898959666316,0.7633373873050702,-0.7971863769017333,46.7679183480824,49.677319531001906,0,0,0,0,0,0,13058.0,13066.0,13031.0,13134.0,13120.0,13275.0,13215.0,13304.0,13280.0
2018-01-14 16:02:00+00:00,13096.235446475994,13261.959896790002,42.66760840768614,51.26860550194918,-4.039495187073044,-0.19722912757055255,-3.8422660595024913,46.67859379703536,47.40118954259816,0,0,0,0,0,0,13038.0,13059.0,13029.0,13126.0,13103.0,13265.0,13235.0,13321.0,13296.0
2018-01-14 16:03:00+00:00,13089.395446475994,13258.209896790002,36.191902635816916,50.73586817289723,-11.758568473562264,-2.5094969967688945,-9.249071476793368,44.92540930176074,46.12397381562672,0,0,0,0,0,0,12980.0,13040.0,12974.0,13120.0,13102.5846328,13261.0,13257.0,13340.0,13303.0
2018-01-14 16:04:00+00:00,13082.695446475993,13254.179896790001,33.54503751797357,49.88884069535812,-19.905892917695382,-5.988776180954192,-13.91711673674119,41.87789178729226,44.49396496203001,0,0,0,0,0,0,12952.0,12984.0,12946.0,13118.0,13101.0,13280.0,13260.0,13354.0,13310.0
2018-01-14 16:05:00+00:00,13078.675446475994,13251.169896790001,47.905411111282454,49.879432340179065,-18.244612719590805,-8.439943488681514,-9.80466923090929,40.925510834911314,42.576270641322,0,0,0,0,0,0,13050.0,13060.0,12952.0,13148.0,13113.0,13355.0,13279.0,13346.0,13319.0
2018-01-14 16:06:00+00:00,13074.735446475994,13247.829896790001,47.454661048319466,48.992638512769744,-17.05421241942895,-10.162797274831002,-6.891415144597948,40.4768892810266,41.093430634410616,0,0,0,0,0,0,13046.0,13051.0,13030.0,13144.0,13109.0,13340.0,13269.7997325,13405.0,13344.253171
2018-01-14 16:07:00+00:00,13071.035446475993,13244.429896790001,47.98175929051658,48.221441214454636,-15.608124293439687,-11.251862678552738,-4.356261614886948,40.44145586991261,40.614618661950736,0,0,0,0,0,0,13050.0,13050.0,13030.0,13141.0,13101.0,13314.0,13291.0,13441.0,13401.0
2018-01-14 16:08:00+00:00,13068.615446475993,13241.369896790002,53.730052357914126,47.86157120252587,-10.62776323412072,-11.127042789666335,0.49927955554561443,42.169531715635515,41.029292288858805,0,1,0,0,0,0,13096.0,13099.0,13041.0,13136.0,13108.0,13322.0,13308.0,13460.0,13441.0
2018-01-14 16:09:00+00:00,13066.199999999993,13238.339896790001,52.64056886528289,47.637805114034094,-7.242833478425382,-10.350200927418145,3.107367448992763,44.28700488574027,42.29933082376336,0,1,0,0,0,0,13088.0,13104.0,13063.0,13147.0,13126.0,13312.0,13266.0,13465.0,13440.0
2018-01-14 16:10:00+00:00,13063.899999999992,13235.859896790002,57.61536194393923,47.86738914865957,-1.0780841430132568,-8.495777570537168,7.417693427523911,50.37355737708494,45.61003132615414,0,1,0,0,0,0,13131.0,13133.0,13088.0,13148.0,13124.0,13286.0,13262.0,13470.0,13421.1477059
2018-01-14 16:11:00+00:00,13061.499999999993,13232.89989679,56.573533719699,48.10389026760099,3.205728973256555,-6.155476261778423,9.361205235034978,54.27858092496564,49.64638106259752,0,1,0,0,0,0,13124.0,13134.0,13120.0,13192.0,13148.0,13273.0,13261.0,13487.0,13420.0
2018-01-14 16:12:00+00:00,13059.599999999993,13229.599896790001,54.893724910762224,48.124959172186344,5.647967409386183,-3.794787527545502,9.442754936931685,57.61073264421413,54.087623648755475,0,1,0,0,0,0,13113.0,13126.0,13103.0,13249.0,13182.0,13270.0,13260.0,13482.0,13456.0
2018-01-14 16:13:00+00:00,13057.971692655992,13225.825743118,53.280548658339555,48.08112238760699,6.666182277471307,-1.7025935665421401,8.368775844013447,60.37357787363953,57.42096381427367,0,1,0,0,0,0,13102.5846328,13120.0,13102.5846328,13254.0,13218.5367092,13261.0,13260.0,13479.0,13470.0
2018-01-14 16:14:00+00:00,13056.331692655993,13222.155743118,54.713759454427546,48.5087279473648,8.218816582922955,0.28168846335087894,7.937128119572076,62.89783227536429,60.29404759773988,0,1,0,0,0,0,13113.0,13118.0,13101.0,13221.0,13176.0,13271.0,13244.0,13476.0,13440.0
2018-01-14 16:15:00+00:00,13055.811692655992,13218.885743118,58.76807664041183,49.54817892640691,11.814540707331616,2.5882589121470265,9.22628179518459,67.30763910296608,63.526349750657204,0,1,0,0,0,0,13144.0,13148.0,13113.0,13227.0,13187.0,13293.0,13244.0,13493.0,13440.0
2018-01-14 16:16:00+00:00,13055.971692655992,13215.735743118,58.224821476557445,50.41245520259539,14.25774860301135,4.922156850319892,9.335591752691458,72.44215642317006,67.54920926716738,0,1,0,0,0,0,13141.0,13144.0,13109.0,13222.0,13200.0,13300.0,13278.0,13492.0,13474.0
2018-01-14 16:17:00+00:00,13056.491692655993,13212.345743118001,52.95325452882146,51.09816494400442,13.61629896454724,6.660985273165362,6.955313691381879,73.67428143081985,71.14135898565257,0,1,0,0,0,0,13111.0,13141.0,13101.0,13227.0,13203.0,13300.0,13252.0,13489.0,13465.0
2018-01-14 16:18:00+00:00,13057.451692655992,13209.025743118,55.27881824694558,52.370625984746326,14.234920484674149,8.17577231546712,6.059148169207029,77.30581978766783,74.47408588055316,0,1,0,0,0,0,13127.0,13136.0,13108.0,13243.0,13220.0,13311.0,13288.0,13472.0,13438.0
2018-01-14 16:19:00+00:00,13058.971692655992,13205.425743118001,55.09551102580404,53.80732421860169,14.477602068993292,9.436138266172353,5.041463802820939,74.91473569445608,75.29827897098184,0,1,0,0,0,0,13126.0,13147.0,13126.0,13243.0,13223.0,13337.0,13294.0,13450.0,13423.0
2018-01-14 16:20:00+00:00,13061.911692655993,13202.185743118001,58.36644434410795,54.50472643412339,16.257736050223684,10.800457822982619,5.457278227241066,75.79192867691222,76.00416138634597,0,1,0,0,0,0,13148.0,13148.0,13124.0,13243.0,13222.0,13329.0,13304.0,13444.0,13419.0
2018-01-14 16:21:00+00:00,13065.131692655992,13199.365743118,62.868079222605274,55.53228764574244,20.179405282808148,12.676247314947725,7.503157967860423,75.63356573659439,75.4467433693215,0,1,0,0,0,0,13182.0,13192.0,13148.0,13230.0,13187.0,13307.0,13270.0,13438.2353803,13426.0
2018-01-14 16:22:00+00:00,13070.271692655992,13196.755743118001,67.92169052515833,56.86161639471855,26.691489094288045,15.47929567081579,11.212193423472256,74.7097919717693,75.37842879509257,0,1,0,0,0,0,13228.0,13249.0,13182.0,13220.0,13170.0,13271.0,13260.0,13465.0,13422.0
2018-01-14 16:23:00+00:00,13076.251692655993,13194.035743118,66.43982834748329,57.708934794023165,30.930967988249904,18.569630134302614,12.36133785394729,73.64848485783061,74.66394752206537,0,1,0,0,0,0,13221.0,13254.0,13218.5367092,13247.0,13209.0,13265.0,13247.0,13463.0,13439.0
2018-01-14 16:24:00+00:00,13081.771692655992,13190.945743118,59.63431173530378,58.17518431869122,31.18775666028887,21.093255439499863,10.094501220789006,70.10586243171305,72.82137975377158,0,1,0,0,0,0,13187.0,13221.0,13176.0,13237.0,13209.0,13265.0,13241.0,13463.0,13450.0
2018-01-14 16:25:00+00:00,13088.491692655993,13188.465743118,63.75061233312997,58.58420101130394,33.825551128009465,23.639714577201783,10.185836550807682,68.6363413867203,70.79689622542192,0,1,0,0,0,0,13222.0,13227.0,13187.0,13217.0,13186.802456700001,13260.0,13230.0,13464.0,13451.0
2018-01-14 16:26:00+00:00,13093.491692655993,13185.845743118001,60.88502841423983,58.871633990940005,34.31014165254237,25.7737999922699,8.53634166027247,65.94521530849745,68.22913970897753,0,1,0,0,0,0,13207.0,13222.0,13200.0,13233.0,13206.0,13234.0,13198.0,13455.0,13443.0
2018-01-14 16:27:00+00:00,13097.871692655992,13183.375743118,62.34332355259708,59.368273900395664,35.25607278540883,27.67025455089769,7.5858182345111445,65.90058682167903,66.82738117229952,0,1,0,0,0,0,13219.0,13227.0,13203.0,13233.0,13206.0,13246.0,13191.0,13500.0,13448.0
2018-01-14 16:28:00+00:00,13101.111692655992,13181.255743118001,64.70514592682055,60.1299137182944,37.190849909047756,29.574373622527702,7.616476286520054,68.73501715448704,66.86027309488844,0,1,0,0,0,0,13239.0,13243.0,13220.0,13231.0,13208.0,13250.0,13245.0,13545.0,13491.0
2018-01-14 16:29:00+00:00,13104.831692655993,13179.025743118,65.17558539398442,60.82736878093153,38.60196190153874,31.37989127832991,7.2220706232088325,69.34291989004934,67.99284128873909,0,1,0,0,0,0,13243.0,13243.0,13223.0,13230.0,13200.0,13255.0,13249.0,13550.0,13480.0
2018-01-14 16:30:00+00:00,13108.951692655992,13176.365743118,60.60819928687151,60.95004362402884,37.59241190247485,32.6223954031589,4.970016499315953,66.91837758426013,68.33210487626611,0,1,0,0,0,0,13222.0,13243.0,13222.0,13227.0,13207.0,13255.0,13246.0,13554.0,13529.0
2018-01-14 16:31:00+00:00,13113.331692655993,13173.565743118,53.836564087078045,60.65749313139688,33.58102757953384,32.814121838433884,0.7669057410999542,65.39862074535435,67.21997273988855,0,1,0,0,0,0,13187.0,13230.0,13187.0,13224.0,13176.0,13303.0,13253.0,13560.0,13529.0
2018-01-14 16:32:00+00:00,13118.411692655993,13170.915743118001,58.540066322484996,61.02994725097445,32.68799396378745,32.7888962635046,-0.10090229971714848,66.33962087026586,66.21887306662738,0,0,0,0,0,0,13220.0,13220.0,13170.0,13185.0,13143.0,13291.0,13266.0,13569.0,13555.0
2018-01-14 16:33:00+00:00,13122.851692655991,13168.410759083,61.00367249061289,61.41160420055227,33.13148051596727,32.85741311399713,0.2740674019701359,68.94097088802926,66.89307083455043,0,1,0,0,0,0,13239.0,13247.0,13209.0,13180.0,13150.0,13291.0,13286.0,13620.0,13557.0
2018-01-14 16:34:00+00:00,13125.851692655991,13165.690759083,56.79534810476795,61.5249266724832,31.34638900538448,32.5552082922746,-1.2088192868901189,66.15803953366932,67.14621043065542,0,0,0,0,0,0,13217.0,13237.0,13209.0,13179.0,13125.0,13287.0,13278.0,13605.0,13552.0
2018-01-14 16:35:00+00:00,13128.391692655992,13162.853569566,54.94008892783885,61.29650297806526,28.79286843150294,31.802740320120268,-3.0098718886173295,63.232393750880696,66.11046805752703,0,0,0,0,0,0,13207.0,13217.0,13186.802456700001,13172.0,13145.0,13304.0,13285.0,13600.0,13573.0
2018-01-14 16:36:00+00:00,13131.591692655993,13160.283569566,58.03988065998745,60.97462307389074,28.139336717704282,31.07005959963707,-2.9307228819327875,62.533700347020115,63.97471121052399,0,0,0,0,0,0,13228.0,13233.0,13206.0,13186.0,13167.0,13320.0,13294.0,13584.0,13545.0
2018-01-14 16:37:00+00:00,13135.511692655993,13157.803569566,58.4793143453698,60.345131328571505,27.545950483616252,30.365237776432906,-2.8192872928166537,62.448375891795806,62.738156663232814,0,0,0,0,0,0,13231.0,13233.0,13206.0,13206.0,13178.0,13325.0,13306.0,13564.0,13532.0
2018-01-14 16:38:00+00:00,13139.371692655992,13155.263569566,55.357631222075455,59.60631818687765,25.570551576753132,29.40630053649695,-3.8357489597438175,63.14150052737114,62.70785892206296,0,0,0,0,0,0,13216.0,13231.0,13208.0,13213.0,13197.0,13312.0,13295.0,13548.0,13530.0
2018-01-14 16:39:00+00:00,13143.211692655992,13152.893569566,57.63093207342007,59.47275954275207,24.84828119015947,28.494696667229455,-3.6464154770699864,64.83398820159245,63.474621540253736,0,0,0,0,0,0,13230.0,13230.0,13200.0,13225.0,13204.0,13319.0,13295.0,13542.0,13516.0
2018-01-14 16:40:00+00:00,13146.611692655992,13150.473569566,55.66839643359209,58.93394514944954,23.28127981957914,27.45201329769939,-4.170733478120251,66.54061490821915,64.83870121239485,0,0,0,0,0,0,13221.0,13227.0,13207.0,13215.0,13209.0,13311.0,13302.0,13546.8641676,13525.0
2018-01-14 16:41:00+00:00,13146.951692655992,13148.013569566,48.546945399100075,58.11140628177356,18.91646359112383,25.744903356384278,-6.828439765260448,63.730705519362395,65.03510287639195,0,0,0,0,0,0,13185.0,13224.0,13176.0,13275.0,13215.0,13306.0,13283.0,13565.0,13540.0
2018-01-14 16:42:00+00:00,13146.931692655991,13145.473569566,44.000581979081105,56.888556843539156,13.127317388303709,23.221386162768162,-10.094068774464453,58.2318200764471,62.83438016801015,1,0,0,0,0,0,13158.0,13185.0,13143.0,13265.0,13235.0,13317.0,13283.0,13560.0,13520.0
2018-01-14 16:43:00+00:00,13147.391692655992,13143.163569566,48.0737246767946,55.77979542687076,10.117276148050223,20.600564159824575,-10.483288011774352,54.044627958220495,58.669051184677265,1,0,0,0,0,0,13179.0,13180.0,13150.0,13261.0,13257.0,13326.0,13306.0,13539.0,13524.0
2018-01-14 16:44:00+00:00,13147.631692655992,13140.403569566,42.804844047639435,54.28841267044776,5.011206502289497,17.482692628317558,-12.471486126028061,51.86073114368073,54.712393059450044,1,0,0,0,0,0,13146.0,13179.0,13125.0,13280.0,13260.0,13320.0,13300.0,13545.0,13508.0
2018-01-14 16:45:00+00:00,13148.611692655992,13138.313569566,47.32637760866481,53.40295789190065,2.8681467342175893,14.559783449497564,-11.691636715279975,55.10748439043398,53.670947830779006,1,0,0,0,0,0,13170.0,13172.0,13145.0,13355.0,13279.0,13328.0,13289.0,13529.0,13507.0
2018-01-14 16:46:00+00:00,13149.971692655992,13136.343569566,49.304538966801644,53.100822883882216,2.033918748016731,12.054610509201398,-10.020691761184667,56.77249353354778,54.580236355888104,1,0,0,0,0,0,13181.0,13186.0,13167.0,13340.0,13269.7997325,13304.0,13289.0,13519.0,13508.0
2018-01-14 16:47:00+00:00,13151.391692655992,13134.793569566,51.954297694402804,52.66177164201007,2.553723958280898,10.154433199017298,-7.6007092407364,56.632774346209544,56.170917423397704,1,0,0,0,0,0,13196.0,13206.0,13178.0,13314.0,13291.0,13293.0,13251.0,13519.0,13516.0
